Term,Course.Number,College,Major,counts
FA21,426,Liberal Arts & Sciences,MS:Mathematics ,1
FA21,426,Liberal Arts & Sciences,MS:Statistics ,2
FA21,426,School of Information Sciences,PHD:Information Sciences ,1
FA21,428,Education,PHD:Educational Psych - UIUC,1
FA21,428,Grainger Engineering,BS:Computer Engineering ,2
FA21,428,Grainger Engineering,MS:Civil Engineering ,1
FA21,428,Grainger Engineering,PHD:Civil Engineering ,1
FA21,428,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,2
FA21,428,Liberal Arts & Sciences,BSLAS:Statistics ,1
FA21,428,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,44
FA21,428,Liberal Arts & Sciences,MS: Statistics: Analytics,8
FA21,428,Liberal Arts & Sciences,MS:Statistics ,8
FA21,428,Liberal Arts & Sciences,NDEG:LAS Nondegree ,1
FA21,428,Liberal Arts & Sciences,"PHD: Ecol, Evol, Cons Bio",1
FA21,429,Gies College of Business,PHD:Business Administrtn ,1
FA21,429,Grainger Engineering,BS:Computer Engineering ,3
FA21,429,Grainger Engineering,BS:Computer Science ,1
FA21,429,Grainger Engineering,MS: Agr & Biol Engr ,1
FA21,429,Grainger Engineering,MS:Civil Engineering ,1
FA21,429,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,8
FA21,429,Liberal Arts & Sciences,BSLAS:Statistics ,3
FA21,429,Liberal Arts & Sciences,MS: Statistics: Analytics,4
FA21,429,Liberal Arts & Sciences,MS:Statistics ,8
FA21,429,Liberal Arts & Sciences,NDEG:LAS Nondegree ,1
FA21,429,Liberal Arts & Sciences,PHD:Statistics ,2
FA21,430,"Agr, Consumer, & Env Sciences",PHD: Agr & Applied Econ - UIUC,1
FA21,430,Applied Health Sciences,BS:CmtyHlth:Hlth Plng&Ad ,1
FA21,430,Gies College of Business,BS:Finance ,1
FA21,430,Gies College of Business,BS:Information Systems ,1
FA21,430,Gies College of Business,PHD:Accountancy ,1
FA21,430,Grainger Engineering,BS:Computer Science ,3
FA21,430,Grainger Engineering,BS:Engineering Physics ,1
FA21,430,Grainger Engineering,BS:Industrial Engineerng ,1
FA21,430,Grainger Engineering,BS:Systems Engr & Design ,1
FA21,430,Grainger Engineering,MS:Bioengineering - UIUC,1
FA21,430,Grainger Engineering,PHD: Agr & Biol Engr ,1
FA21,430,Grainger Engineering,PHD:Civil Engineering ,2
FA21,430,Grainger Engineering,PHD:Industrial Enginerng ,1
FA21,430,Grainger Engineering,PHD:Mechanical Enginerng ,1
FA21,430,Liberal Arts & Sciences,BSLAS: Econometrics - UIUC,1
FA21,430,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,23
FA21,430,Liberal Arts & Sciences,BSLAS:Psychology ,1
FA21,430,Liberal Arts & Sciences,BSLAS:Statistics ,51
FA21,430,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,6
FA21,430,Liberal Arts & Sciences,MS: Statistics: Analytics,20
FA21,430,Liberal Arts & Sciences,MS:Economics:Policy Econ ,1
FA21,430,Liberal Arts & Sciences,MS:Statistics ,25
FA21,430,Liberal Arts & Sciences,PHD:Geography ,2
FA21,430,Liberal Arts & Sciences,PHD:Political Science ,1
FA21,430,Liberal Arts & Sciences,PHD:Psychology ,2
FA21,430,Liberal Arts & Sciences,PHD:Statistics ,3
FA21,431,"Agr, Consumer, & Env Sciences",PHD: Agr & Applied Econ - UIUC,1
FA21,431,Grainger Engineering,BS:Engineering Physics ,1
FA21,431,Liberal Arts & Sciences,BSLAS: Econometrics - UIUC,1
FA21,431,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,15
FA21,431,Liberal Arts & Sciences,BSLAS:Statistics ,7
FA21,431,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,1
FA21,431,Liberal Arts & Sciences,MS: Actuarial Science - UIUC,1
FA21,431,Liberal Arts & Sciences,MS: Statistics: Analytics,1
FA21,431,Liberal Arts & Sciences,MS:Statistics ,4
FA21,431,Liberal Arts & Sciences,NDEG:LAS Nondegree ,1
FA21,431,Liberal Arts & Sciences,PHD:Linguistics ,1
FA21,432,"Agr, Consumer, & Env Sciences",PHD:Human Dev & Family St,1
FA21,432,College of Media,BS: Journalism ,1
FA21,432,Grainger Engineering,BS:BS/MCS Computer Sci ,2
FA21,432,Grainger Engineering,BS:Industrial Engineerng ,1
FA21,432,Grainger Engineering,PHD:Electr & Computer Eng,1
FA21,432,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,1
FA21,432,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,28
FA21,432,Liberal Arts & Sciences,BSLAS:Mlclr & Cellar Bio ,1
FA21,432,Liberal Arts & Sciences,BSLAS:Statistics ,29
FA21,432,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,2
FA21,432,Liberal Arts & Sciences,MS: Statistics: Analytics,7
FA21,432,Liberal Arts & Sciences,MS:Economics:Policy Econ ,1
FA21,432,Liberal Arts & Sciences,MS:Statistics ,12
FA21,432,Liberal Arts & Sciences,MS:Statistics -- Applied ,1
FA21,432,Liberal Arts & Sciences,PHD:Linguistics ,1
FA21,432,Liberal Arts & Sciences,PHD:Political Science ,1
FA21,432,Liberal Arts & Sciences,PHD:Psychology ,1
FA21,433,Grainger Engineering,PHD:Mechanical Enginerng ,1
FA21,433,Liberal Arts & Sciences,BS:Physics ,1
FA21,433,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,7
FA21,433,Liberal Arts & Sciences,BSLAS:Statistics ,1
FA21,433,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,1
FA21,433,Liberal Arts & Sciences,MS: Statistics: Analytics,1
FA21,433,Liberal Arts & Sciences,NONE: Mathematics - UIUC,1
FA21,440,Applied Health Sciences,BS:Kinesiology ,1
FA21,440,Gies College of Business,BS:Finance ,2
FA21,440,Gies College of Business,PHD:Accountancy ,1
FA21,440,Grainger Engineering,BS:Computer Engineering ,4
FA21,440,Grainger Engineering,BS:Computer Science ,1
FA21,440,Grainger Engineering,BS:Materials Sci & Engr ,1
FA21,440,Grainger Engineering,BS:Mechanical Engineerng ,1
FA21,440,Grainger Engineering,MS:Industrial Engineerng ,2
FA21,440,Grainger Engineering,PHD:Civil Engineering ,1
FA21,440,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,2
FA21,440,Liberal Arts & Sciences,BS:Physics ,1
FA21,440,Liberal Arts & Sciences,BSLAS: Comp Sci & Econ - UIUC,2
FA21,440,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,31
FA21,440,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,2
FA21,440,Liberal Arts & Sciences,BSLAS:Math:Applied Math,1
FA21,440,Liberal Arts & Sciences,BSLAS:Psychology ,1
FA21,440,Liberal Arts & Sciences,BSLAS:Statistics ,60
FA21,440,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,1
FA21,440,Liberal Arts & Sciences,MS: Statistics: Analytics,17
FA21,440,Liberal Arts & Sciences,MS:Statistics ,5
FA21,440,Liberal Arts & Sciences,NONE: Mathematics - UIUC,1
FA21,440,Liberal Arts & Sciences,PHD:Mathematics ,1
FA21,440,Liberal Arts & Sciences,PHD:Psychology ,1
FA21,440,Liberal Arts & Sciences,PHD:Statistics ,2
FA21,443,College of Media,BS: Journalism ,1
FA21,443,Fine & Applied Arts,BA:Music  ,1
FA21,443,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,1
FA21,443,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,16
FA21,443,Liberal Arts & Sciences,BSLAS:Statistics ,13
FA21,443,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,3
FA21,443,Liberal Arts & Sciences,MS:Statistics ,2
FA21,447,Center Innov in Teach Learn,NDEG:Grad Nondegree-CE,1
FA21,447,Education,PHD:Educational Psych - UIUC,1
FA21,447,Gies College of Business,BS:Finance ,2
FA21,447,Grainger Engineering,BS:Computer Engineering ,1
FA21,447,Grainger Engineering,BS:Computer Science ,1
FA21,447,Grainger Engineering,MS:Electr & Computer Eng,1
FA21,447,Grainger Engineering,PHD:Civil Engineering ,1
FA21,447,Grainger Engineering,PHD:Env Engr  Civil Engr ,1
FA21,447,Liberal Arts & Sciences,BALAS:Linguistics ,1
FA21,447,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,5
FA21,447,Liberal Arts & Sciences,BSLAS:Statistics ,14
FA21,447,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,1
FA21,447,Liberal Arts & Sciences,MS: Actuarial Science - UIUC,1
FA21,447,Liberal Arts & Sciences,MS: Statistics: Analytics,6
FA21,447,Liberal Arts & Sciences,MS:Applied Mathematics ,1
FA21,447,Liberal Arts & Sciences,MS:Mathematics ,1
FA21,447,Liberal Arts & Sciences,MS:Statistics ,9
FA22,100,"Agr, Consumer, & Env Sciences",BS: ALEC: Ag Education - UIUC,3
FA22,100,"Agr, Consumer, & Env Sciences",BS: Animal Sciences -- UIUC,41
FA22,100,"Agr, Consumer, & Env Sciences",BS: NRES ,18
FA22,100,"Agr, Consumer, & Env Sciences",BS: Technical Syst Mgt -- UIUC,1
FA22,100,"Agr, Consumer, & Env Sciences","BS:ACE-Agribsn, Mrkts&Mgt",1
FA22,100,"Agr, Consumer, & Env Sciences",BS:ACE-Con Econ & Finance,1
FA22,100,"Agr, Consumer, & Env Sciences",BS:ACE-Envmntl Econ&Plcy ,1
FA22,100,"Agr, Consumer, & Env Sciences",BS:ALEC:AgCom Advertising,3
FA22,100,"Agr, Consumer, & Env Sciences",BS:ALEC:AgCom Journalism,4
FA22,100,"Agr, Consumer, & Env Sciences",BS:ALEC:Org & Com Ldrshp ,8
FA22,100,"Agr, Consumer, & Env Sciences",BS:CSci-P Biotch&Mol Bio ,2
FA22,100,"Agr, Consumer, & Env Sciences",BS:Crop Sciences - Crops ,1
FA22,100,"Agr, Consumer, & Env Sciences",BS:F Sc&Hum Nutrition-HN ,8
FA22,100,"Agr, Consumer, & Env Sciences",BS:F Sci&Hm Nutr-Diettcs ,12
FA22,100,"Agr, Consumer, & Env Sciences",BS:FSci&Hm Nutr-Hosp Mgt ,4
FA22,100,"Agr, Consumer, & Env Sciences",BS:Fd Sci & Hmn Nutrn-FS ,6
FA22,100,"Agr, Consumer, & Env Sciences",BS:H D & Family Studies - UIUC,9
FA22,100,"Agr, Consumer, & Env Sciences",BS:H D & Fm St-Ch&Ad Dev ,3
FA22,100,"Agr, Consumer, & Env Sciences",BS:Met Food & Enviro Sys ,2
FA22,100,"Agr, Consumer, & Env Sciences",NONE: ACES Undeclared - UIUC,10
FA22,100,Applied Health Sciences,BS: Interdisc Health Sci ,69
FA22,100,Applied Health Sciences,"BS: Rec, Sport,T:Tourism ",1
FA22,100,Applied Health Sciences,BS: SPHS: Neuroscience ,1
FA22,100,Applied Health Sciences,BS: SPHS:Sp-Lang Path ,6
FA22,100,Applied Health Sciences,BS:CmtyHlth:Health Educ ,3
FA22,100,Applied Health Sciences,BS:CmtyHlth:Hlth Plng&Ad ,6
FA22,100,Applied Health Sciences,BS:Community Health ,20
FA22,100,Applied Health Sciences,BS:Kinesiology ,64
FA22,100,Applied Health Sciences,"BS:Rec,Sprt,Trsm: Sport - UIUC",10
FA22,100,Applied Health Sciences,BS:Speech & Hearing Sci ,20
FA22,100,Center Innov in Teach Learn,NDEG:Undergrad Nondeg-CE,1
FA22,100,College of Media,BS: Journalism ,12
FA22,100,College of Media,BS: Media and Cinema St ,18
FA22,100,College of Media,BS:Advertising ,19
FA22,100,Division of General Studies,NONE: Undeclared ,298
FA22,100,Education,BS: Learning & Ed Studies,7
FA22,100,Education,BS:Early Childhood Educ ,6
FA22,100,Education,BS:Elementary Education ,66
FA22,100,Education,BS:Middle Grades Educ ,15
FA22,100,Education,BS:Special Education ,10
FA22,100,Fine & Applied Arts,BA:Music  ,2
FA22,100,Fine & Applied Arts,BASA: Studio Art - UIUC,4
FA22,100,Fine & Applied Arts,BFA: New Media ,1
FA22,100,Fine & Applied Arts,BFA:Art Education ,4
FA22,100,Fine & Applied Arts,BFA:Dance ,3
FA22,100,Fine & Applied Arts,BFA:Graphic Design ,8
FA22,100,Fine & Applied Arts,BFA:Industrial Design ,6
FA22,100,Fine & Applied Arts,BFA:Theat:SoundDsgn&Tchnl,1
FA22,100,Fine & Applied Arts,BFA:Theatre: Acting ,8
FA22,100,Fine & Applied Arts,BFA:Theatre:ArtEntainTech,1
FA22,100,Fine & Applied Arts,BFA:Theatre:LightingDesgn,2
FA22,100,Fine & Applied Arts,BFA:Theatre:Stage Mngmnt ,2
FA22,100,Fine & Applied Arts,BFASA: Studio Art - UIUC,7
FA22,100,Fine & Applied Arts,BLA:Lndscpe Architecture ,4
FA22,100,Fine & Applied Arts,BMA: Lyric Theatre - UIUC,4
FA22,100,Fine & Applied Arts,BME:MusEd:Instrmntl Music,5
FA22,100,Fine & Applied Arts,BMUS:Instrumental ,3
FA22,100,Fine & Applied Arts,BMUS:Music Composition ,1
FA22,100,Fine & Applied Arts,BMUS:Music-Open Studies ,1
FA22,100,Fine & Applied Arts,BS: Architectural Studies,4
FA22,100,Fine & Applied Arts,BS: Sustainable Design - UIUC,5
FA22,100,Fine & Applied Arts,NONE:Art Undeclared ,4
FA22,100,Gies College of Business,BS: Business Multi Majors,3
FA22,100,Gies College of Business,BS: Marketing - UIUC,1
FA22,100,Gies College of Business,BS:Accountancy ,4
FA22,100,Gies College of Business,BS:Finance ,4
FA22,100,Gies College of Business,BS:Information Systems ,1
FA22,100,Gies College of Business,NONE:Business Undeclared ,107
FA22,100,Grainger Engineering,"BS: Nucl, Plasma, Rad Eng",1
FA22,100,Grainger Engineering,BS: Physics - UIUC,1
FA22,100,Grainger Engineering,BS:Bioengineering - UIUC,2
FA22,100,Grainger Engineering,BS:Civil Engineering ,4
FA22,100,Grainger Engineering,BS:Computer Engineering ,3
FA22,100,Grainger Engineering,BS:Computer Science ,5
FA22,100,Grainger Engineering,BS:Engineering Physics ,2
FA22,100,Grainger Engineering,BS:Materials Sci & Engr ,1
FA22,100,Grainger Engineering,BS:Mechanical Engineerng ,2
FA22,100,Liberal Arts & Sciences,BALAS: African Amer St ,1
FA22,100,Liberal Arts & Sciences,BALAS: Communication ,30
FA22,100,Liberal Arts & Sciences,BALAS: Creative Writing - UIUC,2
FA22,100,Liberal Arts & Sciences,BALAS: Gendr & Women's St,2
FA22,100,Liberal Arts & Sciences,BALAS: Global Studies - UIUC,12
FA22,100,Liberal Arts & Sciences,BALAS: Latina/Latino St - UIUC,1
FA22,100,Liberal Arts & Sciences,BALAS:Anthropology ,1
FA22,100,Liberal Arts & Sciences,BALAS:E Asian Lng & Cult ,2
FA22,100,Liberal Arts & Sciences,BALAS:Economics ,7
FA22,100,Liberal Arts & Sciences,BALAS:English ,20
FA22,100,Liberal Arts & Sciences,BALAS:French ,2
FA22,100,Liberal Arts & Sciences,BALAS:History ,31
FA22,100,Liberal Arts & Sciences,BALAS:History of Art ,3
FA22,100,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,8
FA22,100,Liberal Arts & Sciences,BALAS:LING Tchg ESL - UIUC,2
FA22,100,Liberal Arts & Sciences,BALAS:Linguistics ,4
FA22,100,Liberal Arts & Sciences,BALAS:Philosophy ,1
FA22,100,Liberal Arts & Sciences,BALAS:Political Science ,14
FA22,100,Liberal Arts & Sciences,BALAS:Slavic Studies ,1
FA22,100,Liberal Arts & Sciences,BALAS:Sociology ,14
FA22,100,Liberal Arts & Sciences,BALAS:Spanish ,2
FA22,100,Liberal Arts & Sciences,BS:Biochemistry ,1
FA22,100,Liberal Arts & Sciences,BS:Chemistry ,3
FA22,100,Liberal Arts & Sciences,BS:Geology ,1
FA22,100,Liberal Arts & Sciences,BS:Physics ,3
FA22,100,Liberal Arts & Sciences,BSLAS: ESES Online - UIUC,3
FA22,100,Liberal Arts & Sciences,"BSLAS: Earth,Soc,Env Sust",18
FA22,100,Liberal Arts & Sciences,BSLAS:Actuarial Science ,3
FA22,100,Liberal Arts & Sciences,BSLAS:Brain&Cognitive Sci,17
FA22,100,Liberal Arts & Sciences,BSLAS:Chemistry ,8
FA22,100,Liberal Arts & Sciences,BSLAS:Integrative Biolgy ,1
FA22,100,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,3
FA22,100,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,1
FA22,100,Liberal Arts & Sciences,BSLAS:Mathematics ,2
FA22,100,Liberal Arts & Sciences,BSLAS:Mlclr & Cellar Bio ,12
FA22,100,Liberal Arts & Sciences,BSLAS:Psychology ,15
FA22,100,Liberal Arts & Sciences,BSLAS:Statistics ,1
FA22,100,Liberal Arts & Sciences,NONE: Geog&GIS Unassign,1
FA22,100,Liberal Arts & Sciences,NONE: LAS Undeclared ,10
FA22,100,Liberal Arts & Sciences,NONE: Mathematics - UIUC,3
FA22,100,Liberal Arts & Sciences,NONE:Anthropology Unassgn,3
FA22,100,Liberal Arts & Sciences,NONE:Biology ,11
FA22,100,Liberal Arts & Sciences,NONE:LAS General Curr,10
FA22,100,Liberal Arts & Sciences,NONE:Political S Unassign,39
FA22,100,Liberal Arts & Sciences,NONE:Psychology Unassign,118
FA22,100,School of Information Sciences,BS: Information Sciences ,1
FA22,100,School of Labor & Empl. Rel.,MHRIR:HR & Indus Relatns ,1
FA22,100,School of Social Work,BSW: Social Work - UIUC,9
FA22,107,"Agr, Consumer, & Env Sciences",BS:ACE-Con Econ & Finance,1
FA22,107,"Agr, Consumer, & Env Sciences",BS:ACE-Envmntl Econ&Plcy ,2
FA22,107,"Agr, Consumer, & Env Sciences","BS:ACE-Plcy,Intl,Trde&Dev",1
FA22,107,"Agr, Consumer, & Env Sciences",BS:Engr Tech & Mgt Ag Sys,5
FA22,107,"Agr, Consumer, & Env Sciences",MS:Nutritional Sciences ,1
FA22,107,"Agr, Consumer, & Env Sciences",NONE: ACES Undeclared - UIUC,1
FA22,107,Applied Health Sciences,BS: Interdisc Health Sci ,2
FA22,107,Applied Health Sciences,BS:CmtyHlth:Health Educ ,1
FA22,107,Applied Health Sciences,BS:CmtyHlth:Hlth Plng&Ad ,2
FA22,107,College of Media,BS: Journalism ,6
FA22,107,College of Media,BS: Media and Cinema St ,2
FA22,107,College of Media,BS:Advertising ,7
FA22,107,College of Media,BS:Comp Sci & Advertising,1
FA22,107,Division of General Studies,NONE: Undeclared ,44
FA22,107,Education,BS: Learning & Ed Studies,1
FA22,107,Fine & Applied Arts,BA:Music  ,1
FA22,107,Fine & Applied Arts,BFA:Photography ,1
FA22,107,Fine & Applied Arts,BS: Architectural Studies,1
FA22,107,Gies College of Business,BS: Business Multi Majors,13
FA22,107,Gies College of Business,BS: Marketing - UIUC,2
FA22,107,Gies College of Business,BS:Accountancy ,18
FA22,107,Gies College of Business,BS:Finance ,16
FA22,107,Gies College of Business,BS:Information Systems ,1
FA22,107,Gies College of Business,BS:Operations Management ,1
FA22,107,Gies College of Business,NONE:Business Undeclared ,54
FA22,107,Grainger Engineering,BS:Civil Engineering ,2
FA22,107,Grainger Engineering,BS:Computer Engineering ,9
FA22,107,Grainger Engineering,BS:Computer Science ,7
FA22,107,Grainger Engineering,BS:Electrical Engineerng ,3
FA22,107,Grainger Engineering,BS:Engineering Mechanics ,1
FA22,107,Grainger Engineering,BS:Engineering Physics ,3
FA22,107,Grainger Engineering,BS:Systems Engr & Design ,2
FA22,107,Liberal Arts & Sciences,BALAS: Communication ,3
FA22,107,Liberal Arts & Sciences,BALAS: Creative Writing - UIUC,1
FA22,107,Liberal Arts & Sciences,BALAS: Global Studies - UIUC,2
FA22,107,Liberal Arts & Sciences,BALAS:Economics ,13
FA22,107,Liberal Arts & Sciences,BALAS:English ,4
FA22,107,Liberal Arts & Sciences,BALAS:History ,2
FA22,107,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,1
FA22,107,Liberal Arts & Sciences,BALAS:Political Science ,2
FA22,107,Liberal Arts & Sciences,BALAS:Sociology ,3
FA22,107,Liberal Arts & Sciences,BS:Biochemistry ,1
FA22,107,Liberal Arts & Sciences,BS:Physics ,1
FA22,107,Liberal Arts & Sciences,BSLAS: Comp Sci & Econ - UIUC,2
FA22,107,Liberal Arts & Sciences,"BSLAS: Earth,Soc,Env Sust",1
FA22,107,Liberal Arts & Sciences,BSLAS: Econometrics - UIUC,6
FA22,107,Liberal Arts & Sciences,BSLAS: Geography & GIS - UIUC,1
FA22,107,Liberal Arts & Sciences,BSLAS:Actuarial Science ,5
FA22,107,Liberal Arts & Sciences,BSLAS:Astronomy ,7
FA22,107,Liberal Arts & Sciences,BSLAS:Brain&Cognitive Sci,4
FA22,107,Liberal Arts & Sciences,BSLAS:Chemistry ,1
FA22,107,Liberal Arts & Sciences,BSLAS:Comp Sci & Geog&GIS,1
FA22,107,Liberal Arts & Sciences,BSLAS:Integrative Biolgy ,1
FA22,107,Liberal Arts & Sciences,BSLAS:LAS Multiple Majors,4
FA22,107,Liberal Arts & Sciences,BSLAS:Math&Computer Sci ,4
FA22,107,Liberal Arts & Sciences,BSLAS:Mlclr & Cellar Bio ,2
FA22,107,Liberal Arts & Sciences,BSLAS:Psychology ,7
FA22,107,Liberal Arts & Sciences,BSLAS:Statistics ,72
FA22,107,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,40
FA22,107,Liberal Arts & Sciences,NDEG:LAS Nondegree ,1
FA22,107,Liberal Arts & Sciences,NONE: Geog&GIS Unassign,1
FA22,107,Liberal Arts & Sciences,NONE: Mathematics - UIUC,46
FA22,107,Liberal Arts & Sciences,NONE:Anthropology Unassgn,1
FA22,107,Liberal Arts & Sciences,NONE:Biology ,2
FA22,107,Liberal Arts & Sciences,NONE:LAS General Curr,1
FA22,107,Liberal Arts & Sciences,NONE:Political S Unassign,9
FA22,107,Liberal Arts & Sciences,NONE:Psychology Unassign,14
FA22,107,School of Information Sciences,BS: Information Sciences ,30
FA22,107,School of Social Work,BSW: Social Work - UIUC,1
FA22,199,Liberal Arts & Sciences,BSLAS:Statistics ,49
FA22,199,Liberal Arts & Sciences,BSLAS:Stats & Comp Sci ,1
FA22,200,"Agr, Consumer, & Env Sciences",BS: NRES ,1
FA22,200,"Agr, Consumer, & Env Sciences",BS:ACE-Con Econ & Finance,1
FA22,200,"Agr, Consumer, & Env Sciences",BS:ACE-Envmntl Econ&Plcy ,1
FA22,200,"Agr, Consumer, & Env Sciences",BS:H D & Family Studies - UIUC,1
FA22,200,Applied Health Sciences,BS: Interdisc Health Sci ,1
FA22,200,Applied Health Sciences,BS: SPHS:Sp-Lang Path ,1
FA22,200,Applied Health Sciences,BS:CmtyHlth:Hlth Plng&Ad ,1
FA22,200,Applied Health Sciences,BS:CmtyHlth:Rehab Studies,1
FA22,200,Applied Health Sciences,BS:Community Health ,1
FA22,200,Applied Health Sciences,BS:Kinesiology ,1
FA22,200,Applied Health Sciences,"BS:Rec,Sprt,Trsm: Sport - UIUC",1
FA22,200,Center Innov in Teach Learn,NDEG:Grad Nondegree-CE,1
FA22,200,Center Innov in Teach Learn,NDEG:Undergrad Nondeg-CE,2
FA22,200,College of Media,BS: Journalism ,1
FA22,200,Division of General Studies,NONE: Undeclared ,27
FA22,200,Division of General Studies,NONE:Pre-Engineering ,1
FA22,200,Fine & Applied Arts,BFA:Graphic Design ,1
FA22,200,Gies College of Business,BS: Business Multi Majors,7
FA22,200,Gies College of Business,BS:Accountancy ,1
FA22,200,Gies College of Business,BS:Finance ,4
FA22,200,Gies College of Business,BS:STR BUS DEV & ENT - UIUC,1
FA22,200,Gies College of Business,NDEG:BUS Nondegree ,2
FA22,200,Gies College of Business,NONE:Business Undeclared ,1
FA22,200,Grainger Engineering,BS:Bioengineering - UIUC,2
FA22,200,Grainger Engineering,BS:Computer Engineering ,1
FA22,200,Grainger Engineering,BS:Computer Science ,8
FA22,200,Grainger Engineering,BS:Engineering Mechanics ,1
FA22,200,Grainger Engineering,BS:Systems Engr & Design ,1
FA22,200,Liberal Arts & Sciences,BALAS: Communication ,1
FA22,200,Liberal Arts & Sciences,BALAS:Classics ,1
FA22,200,Liberal Arts & Sciences,BALAS:E Asian Lng & Cult ,1
FA22,200,Liberal Arts & Sciences,BALAS:Economics ,14
FA22,200,Liberal Arts & Sciences,BALAS:English ,1
FA22,200,Liberal Arts & Sciences,BALAS:LAS Multiple Majors,2
FA22,200,Liberal Arts & Sciences,BALAS:Linguistics ,1
FA22,200,Liberal Arts & Sciences,BALAS:Philosophy ,1
FA22,200,Liberal Arts & Sciences,BALAS:Political Science ,3
FA22,200,Liberal Arts & Sciences,BALAS:Sociology ,1
